CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments
78323,292,2,"269,04999999999995",5,1,1,7,Mid-Value,Potential Loyalists
78324,1523,5,"386,09999999999997",1,1,1,3,Low-Value,Lost
78325,509,4,"454,05",4,1,1,6,Mid-Value,Potential Loyalists
78326,335,3,"139,15",5,1,1,7,Mid-Value,Potential Loyalists
78327,467,4,"151,45",4,1,1,6,Mid-Value,Potential Loyalists
78329,255,4,"79,0",5,1,1,7,Mid-Value,Potential Loyalists
78330,475,3,"134,15",4,1,1,6,Mid-Value,Potential Loyalists
78332,555,1,"38,8",4,1,1,6,Mid-Value,Potential Loyalists
78333,312,5,"124,9",5,1,1,7,Mid-Value,Potential Loyalists
78334,81,4,"322,9",5,1,1,7,Mid-Value,Potential Loyalists
78335,452,6,"209,45",4,1,1,6,Mid-Value,Potential Loyalists
78336,406,3,"39,5",4,1,1,6,Mid-Value,Potential Loyalists
78338,122,2,"81,8",5,1,1,7,Mid-Value,Potential Loyalists
78339,34,4,"147,15",5,1,1,7,Mid-Value,Potential Loyalists
78340,1262,2,"403,4",2,1,1,4,Low-Value,Can't Lose
78341,438,4,"141,95",4,1,1,6,Mid-Value,Potential Loyalists
78343,103,5,"182,25",5,1,1,7,Mid-Value,Potential Loyalists
78344,599,1,"17,1",4,1,1,6,Mid-Value,Potential Loyalists
78345,131,4,"564,55",5,1,1,7,Mid-Value,Potential Loyalists
78348,333,5,"212,4",5,1,1,7,Mid-Value,Potential Loyalists
78350,1039,1,"283,8",3,1,1,5,Low-Value,At Risk Customers
78351,1670,1,"132,45",1,1,1,3,Low-Value,Lost
78352,62,3,"88,39999999999999",5,1,1,7,Mid-Value,Potential Loyalists
78353,305,4,"566,95",5,1,1,7,Mid-Value,Potential Loyalists
78356,614,8,"561,35",4,2,1,7,Mid-Value,Potential Loyalists
78357,803,5,"168,05",3,1,1,5,Low-Value,At Risk Customers
78358,283,2,"71,9",5,1,1,7,Mid-Value,Potential Loyalists
78359,264,6,"864,65",5,1,2,8,High-Value,Potential Loyalists
78360,12,4,"229,89999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78361,381,2,"22,0",4,1,1,6,Mid-Value,Potential Loyalists
78363,62,4,"175,1",5,1,1,7,Mid-Value,Potential Loyalists
78365,75,8,"248,04999999999998",5,2,1,8,High-Value,Potential Loyalists
78367,153,4,"327,3",5,1,1,7,Mid-Value,Potential Loyalists
78368,1609,2,"45,1",1,1,1,3,Low-Value,Lost
78371,89,4,"236,79999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78374,1709,1,"7,5",1,1,1,3,Low-Value,Lost
78375,561,2,"144,6",4,1,1,6,Mid-Value,Potential Loyalists
78378,855,4,"332,1",3,1,1,5,Low-Value,At Risk Customers
78379,1047,2,"114,8",3,1,1,5,Low-Value,At Risk Customers
78380,42,4,"366,79999999999995",5,1,1,7,Mid-Value,Potential Loyalists
78381,272,3,"306,5",5,1,1,7,Mid-Value,Potential Loyalists
78382,178,4,"738,35",5,1,2,8,High-Value,Potential Loyalists
78384,1079,2,"55,9",3,1,1,5,Low-Value,At Risk Customers
78385,871,4,"179,8",3,1,1,5,Low-Value,At Risk Customers
78387,677,2,"190,45",4,1,1,6,Mid-Value,Potential Loyalists
78388,7,2,"222,89999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78390,74,6,"521,15",5,1,1,7,Mid-Value,Potential Loyalists
78391,4,6,"545,2",5,1,1,7,Mid-Value,Potential Loyalists
78393,1353,2,"289,35",2,1,1,4,Low-Value,Can't Lose
78394,132,1,"20,5",5,1,1,7,Mid-Value,Potential Loyalists
78396,482,10,"448,95000000000005",4,2,1,7,Mid-Value,Potential Loyalists
78397,557,1,"10,0",4,1,1,6,Mid-Value,Potential Loyalists
78399,62,4,"151,4",5,1,1,7,Mid-Value,Potential Loyalists
78401,339,2,"33,05",5,1,1,7,Mid-Value,Potential Loyalists
78402,441,3,"66,85",4,1,1,6,Mid-Value,Potential Loyalists
78403,875,2,"42,5",3,1,1,5,Low-Value,At Risk Customers
78404,148,2,"92,4",5,1,1,7,Mid-Value,Potential Loyalists
78405,24,7,"772,9000000000001",5,2,2,9,High-Value,Champions
78409,162,5,"354,9",5,1,1,7,Mid-Value,Potential Loyalists
78411,182,6,"360,4",5,1,1,7,Mid-Value,Potential Loyalists
78412,60,8,"328,6",5,2,1,8,High-Value,Potential Loyalists
78415,405,6,"300,7",4,1,1,6,Mid-Value,Potential Loyalists
78419,1049,1,"28,7",3,1,1,5,Low-Value,At Risk Customers
78420,97,5,"577,75",5,1,1,7,Mid-Value,Potential Loyalists
78429,897,2,"141,20000000000002",3,1,1,5,Low-Value,At Risk Customers
78432,565,2,"78,30000000000001",4,1,1,6,Mid-Value,Potential Loyalists
78433,970,3,"91,30000000000001",3,1,1,5,Low-Value,At Risk Customers
78434,3,3,"85,15",5,1,1,7,Mid-Value,Potential Loyalists
78435,354,2,"199,3",5,1,1,7,Mid-Value,Potential Loyalists
78436,820,4,"110,4",3,1,1,5,Low-Value,At Risk Customers
78438,1365,1,"154,8",2,1,1,4,Low-Value,Can't Lose
78440,462,7,"234,95000000000002",4,2,1,7,Mid-Value,Potential Loyalists
78441,136,2,"48,3",5,1,1,7,Mid-Value,Potential Loyalists
78442,1631,1,"20,0",1,1,1,3,Low-Value,Lost
78444,41,4,"218,3",5,1,1,7,Mid-Value,Potential Loyalists
78445,103,8,"155,15",5,2,1,8,High-Value,Potential Loyalists
78446,510,7,"347,6",4,2,1,7,Mid-Value,Potential Loyalists
78447,970,1,"161,8",3,1,1,5,Low-Value,At Risk Customers
78448,105,1,"19,75",5,1,1,7,Mid-Value,Potential Loyalists
78449,393,12,"442,45",4,3,1,8,High-Value,Potential Loyalists
78450,314,4,"124,36",5,1,1,7,Mid-Value,Potential Loyalists
78451,1248,3,"344,6",2,1,1,4,Low-Value,Can't Lose
78453,130,1,"221,9",5,1,1,7,Mid-Value,Potential Loyalists
78455,438,5,"300,05",4,1,1,6,Mid-Value,Potential Loyalists
78457,1430,1,"18,65",2,1,1,4,Low-Value,Can't Lose
78459,568,4,"231,85",4,1,1,6,Mid-Value,Potential Loyalists
78460,1477,4,"212,8",1,1,1,3,Low-Value,Lost
78464,1171,1,"23,25",2,1,1,4,Low-Value,Can't Lose
78465,1116,4,"112,05",2,1,1,4,Low-Value,Can't Lose
78466,1493,2,"54,400000000000006",1,1,1,3,Low-Value,Lost
78467,120,3,"99,25",5,1,1,7,Mid-Value,Potential Loyalists
78468,638,8,"477,25",4,2,1,7,Mid-Value,Potential Loyalists
78469,57,3,"109,0",5,1,1,7,Mid-Value,Potential Loyalists
78470,748,2,"96,7",3,1,1,5,Low-Value,At Risk Customers
78474,717,3,"392,6",4,1,1,6,Mid-Value,Potential Loyalists
78475,268,5,"233,54999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78476,830,1,"27,15",3,1,1,5,Low-Value,At Risk Customers
78477,897,6,"192,55",3,1,1,5,Low-Value,At Risk Customers
78480,581,4,"382,7",4,1,1,6,Mid-Value,Potential Loyalists
78482,29,9,"184,8",5,2,1,8,High-Value,Potential Loyalists
78484,1299,1,"36,3",2,1,1,4,Low-Value,Can't Lose
78485,321,2,"170,25",5,1,1,7,Mid-Value,Potential Loyalists
78488,496,4,"498,95",4,1,1,6,Mid-Value,Potential Loyalists
78489,26,7,"319,25",5,2,1,8,High-Value,Potential Loyalists
78491,380,4,"113,9",4,1,1,6,Mid-Value,Potential Loyalists
78492,69,5,"186,60000000000002",5,1,1,7,Mid-Value,Potential Loyalists
78494,373,2,"109,19999999999999",4,1,1,6,Mid-Value,Potential Loyalists
78495,420,4,"222,7",4,1,1,6,Mid-Value,Potential Loyalists
78497,144,6,"342,79999999999995",5,1,1,7,Mid-Value,Potential Loyalists
78498,1400,1,"87,15",2,1,1,4,Low-Value,Can't Lose
78499,139,7,"787,95",5,2,2,9,High-Value,Champions
78500,39,4,"303,85",5,1,1,7,Mid-Value,Potential Loyalists
78501,162,2,"280,0",5,1,1,7,Mid-Value,Potential Loyalists
78502,471,8,"348,05",4,2,1,7,Mid-Value,Potential Loyalists
78503,495,4,"445,29999999999995",4,1,1,6,Mid-Value,Potential Loyalists
78505,438,2,"85,15",4,1,1,6,Mid-Value,Potential Loyalists
78507,5,4,"250,39999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78511,1305,1,"9,15",2,1,1,4,Low-Value,Can't Lose
78512,974,1,"96,14999999999999",3,1,1,5,Low-Value,At Risk Customers
78513,386,4,"258,45",4,1,1,6,Mid-Value,Potential Loyalists
78514,423,2,"49,3",4,1,1,6,Mid-Value,Potential Loyalists
78515,1190,1,"34,5",2,1,1,4,Low-Value,Can't Lose
78516,870,2,"83,85000000000001",3,1,1,5,Low-Value,At Risk Customers
78517,471,2,"163,55",4,1,1,6,Mid-Value,Potential Loyalists
78518,748,2,"246,10000000000002",3,1,1,5,Low-Value,At Risk Customers
78519,52,6,"251,1",5,1,1,7,Mid-Value,Potential Loyalists
78523,429,5,"231,65",4,1,1,6,Mid-Value,Potential Loyalists
78524,105,10,"774,65",5,2,2,9,High-Value,Champions
78525,498,5,"365,15",4,1,1,6,Mid-Value,Potential Loyalists
78528,1009,1,"18,9",3,1,1,5,Low-Value,At Risk Customers
78529,904,1,"38,9",3,1,1,5,Low-Value,At Risk Customers
78530,778,1,"13,5",3,1,1,5,Low-Value,At Risk Customers
78533,82,3,"48,2",5,1,1,7,Mid-Value,Potential Loyalists
78537,0,7,"271,54999999999995",5,2,1,8,High-Value,Potential Loyalists
78539,876,4,"150,79999999999998",3,1,1,5,Low-Value,At Risk Customers
78543,675,2,"87,1",4,1,1,6,Mid-Value,Potential Loyalists
78545,312,6,"396,0",5,1,1,7,Mid-Value,Potential Loyalists
78546,32,4,"133,2",5,1,1,7,Mid-Value,Potential Loyalists
78547,1687,1,"28,349999999999998",1,1,1,3,Low-Value,Lost
78554,54,4,"95,95",5,1,1,7,Mid-Value,Potential Loyalists
78555,388,4,"457,40000000000003",4,1,1,6,Mid-Value,Potential Loyalists
78556,142,3,"239,55",5,1,1,7,Mid-Value,Potential Loyalists
78557,736,4,"256,9",3,1,1,5,Low-Value,At Risk Customers
78559,543,4,"180,29999999999998",4,1,1,6,Mid-Value,Potential Loyalists
78562,18,1,"165,7",5,1,1,7,Mid-Value,Potential Loyalists
78563,773,1,"14,65",3,1,1,5,Low-Value,At Risk Customers
78564,889,1,"87,8",3,1,1,5,Low-Value,At Risk Customers
78565,454,3,"74,94999999999999",4,1,1,6,Mid-Value,Potential Loyalists
78568,486,1,"49,75",4,1,1,6,Mid-Value,Potential Loyalists
78569,1440,2,"802,35",2,1,2,5,Low-Value,At Risk Customers
78572,632,7,"306,3",4,2,1,7,Mid-Value,Potential Loyalists
78576,1767,1,"46,1",1,1,1,3,Low-Value,Lost
78578,190,2,"38,55",5,1,1,7,Mid-Value,Potential Loyalists
78579,120,5,"667,3",5,1,2,8,High-Value,Potential Loyalists
78581,594,4,"431,7",4,1,1,6,Mid-Value,Potential Loyalists
78590,1524,3,"333,95",1,1,1,3,Low-Value,Lost
78591,257,2,"125,55000000000001",5,1,1,7,Mid-Value,Potential Loyalists
78593,1656,1,"13,35",1,1,1,3,Low-Value,Lost
78596,289,1,"20,1",5,1,1,7,Mid-Value,Potential Loyalists
78597,20,9,"483,8",5,2,1,8,High-Value,Potential Loyalists
78599,12,3,"415,15000000000003",5,1,1,7,Mid-Value,Potential Loyalists
78601,1133,2,"186,3",2,1,1,4,Low-Value,Can't Lose
78605,853,2,"108,6",3,1,1,5,Low-Value,At Risk Customers
78607,1056,1,"11,55",3,1,1,5,Low-Value,At Risk Customers
78608,221,7,"336,55",5,2,1,8,High-Value,Potential Loyalists
78609,1690,1,"98,85000000000001",1,1,1,3,Low-Value,Lost
78610,389,7,"466,7",4,2,1,7,Mid-Value,Potential Loyalists
78611,874,2,"168,05",3,1,1,5,Low-Value,At Risk Customers
78612,150,3,"39,65",5,1,1,7,Mid-Value,Potential Loyalists
78613,299,2,"67,65",5,1,1,7,Mid-Value,Potential Loyalists
78614,421,11,"357,05",4,2,1,7,Mid-Value,Potential Loyalists
78615,478,3,"153,4",4,1,1,6,Mid-Value,Potential Loyalists
78616,954,1,"48,7",3,1,1,5,Low-Value,At Risk Customers
78618,377,6,"416,84999999999997",4,1,1,6,Mid-Value,Potential Loyalists
78619,111,5,"103,7",5,1,1,7,Mid-Value,Potential Loyalists
78626,16,1,"63,2",5,1,1,7,Mid-Value,Potential Loyalists
78628,67,5,"724,3499999999999",5,1,2,8,High-Value,Potential Loyalists
78630,56,3,"99,0",5,1,1,7,Mid-Value,Potential Loyalists
78633,68,8,"607,5",5,2,1,8,High-Value,Potential Loyalists
78634,1149,1,"16,5",2,1,1,4,Low-Value,Can't Lose
78636,797,5,"119,7",3,1,1,5,Low-Value,At Risk Customers
78637,120,6,"398,9",5,1,1,7,Mid-Value,Potential Loyalists
78639,43,6,"130,55",5,1,1,7,Mid-Value,Potential Loyalists
78640,493,3,"89,55",4,1,1,6,Mid-Value,Potential Loyalists
78641,846,2,"157,20000000000002",3,1,1,5,Low-Value,At Risk Customers
78642,11,3,"222,05",5,1,1,7,Mid-Value,Potential Loyalists
78644,208,5,"357,1",5,1,1,7,Mid-Value,Potential Loyalists
78646,400,3,"91,2",4,1,1,6,Mid-Value,Potential Loyalists
78647,1300,1,"101,0",2,1,1,4,Low-Value,Can't Lose
78651,958,3,"76,9",3,1,1,5,Low-Value,At Risk Customers
78652,39,5,"149,65",5,1,1,7,Mid-Value,Potential Loyalists
78654,1175,1,"20,75",2,1,1,4,Low-Value,Can't Lose
78655,417,4,"105,75",4,1,1,6,Mid-Value,Potential Loyalists
78656,676,4,"240,0",4,1,1,6,Mid-Value,Potential Loyalists
78657,947,2,"337,6",3,1,1,5,Low-Value,At Risk Customers
78658,809,3,"276,9",3,1,1,5,Low-Value,At Risk Customers
78661,752,3,"308,75",3,1,1,5,Low-Value,At Risk Customers
78662,35,2,"44,55",5,1,1,7,Mid-Value,Potential Loyalists
78665,283,5,"184,25",5,1,1,7,Mid-Value,Potential Loyalists
78667,563,2,"210,8",4,1,1,6,Mid-Value,Potential Loyalists
78668,126,4,"516,9000000000001",5,1,1,7,Mid-Value,Potential Loyalists
78669,393,1,"9,8",4,1,1,6,Mid-Value,Potential Loyalists
78671,809,3,"142,8",3,1,1,5,Low-Value,At Risk Customers
78674,766,1,"22,75",3,1,1,5,Low-Value,At Risk Customers
78675,54,4,"349,8",5,1,1,7,Mid-Value,Potential Loyalists
78677,60,4,"287,70000000000005",5,1,1,7,Mid-Value,Potential Loyalists
78679,390,4,"81,5",4,1,1,6,Mid-Value,Potential Loyalists
78681,987,1,"55,75",3,1,1,5,Low-Value,At Risk Customers
78684,176,3,"145,65",5,1,1,7,Mid-Value,Potential Loyalists
78686,208,2,"50,6",5,1,1,7,Mid-Value,Potential Loyalists
78688,66,9,"668,0",5,2,2,9,High-Value,Champions
78691,514,3,"196,35000000000002",4,1,1,6,Mid-Value,Potential Loyalists
78692,1355,1,"73,7",2,1,1,4,Low-Value,Can't Lose
78693,173,3,"64,75",5,1,1,7,Mid-Value,Potential Loyalists
78694,770,4,"218,55",3,1,1,5,Low-Value,At Risk Customers
78695,1771,2,"137,75",1,1,1,3,Low-Value,Lost
78696,185,3,"229,04999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78697,5,3,"194,39999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78700,1263,1,"77,8",2,1,1,4,Low-Value,Can't Lose
78701,770,2,"40,699999999999996",3,1,1,5,Low-Value,At Risk Customers
78703,158,3,"61,3",5,1,1,7,Mid-Value,Potential Loyalists
78705,192,5,"246,64999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78706,380,4,"242,5",4,1,1,6,Mid-Value,Potential Loyalists
78709,423,2,"134,7",4,1,1,6,Mid-Value,Potential Loyalists
78710,307,5,"293,15",5,1,1,7,Mid-Value,Potential Loyalists
78711,288,2,"60,25",5,1,1,7,Mid-Value,Potential Loyalists
78713,202,4,"207,7",5,1,1,7,Mid-Value,Potential Loyalists
78714,7,3,"100,35",5,1,1,7,Mid-Value,Potential Loyalists
78715,4,6,"464,6",5,1,1,7,Mid-Value,Potential Loyalists
78716,726,6,"485,65",4,1,1,6,Mid-Value,Potential Loyalists
78723,4,4,"749,5",5,1,2,8,High-Value,Potential Loyalists
78726,620,2,"297,6",4,1,1,6,Mid-Value,Potential Loyalists
78731,211,3,"188,14999999999998",5,1,1,7,Mid-Value,Potential Loyalists
78732,1454,1,"194,2",2,1,1,4,Low-Value,Can't Lose
78733,173,6,"255,95",5,1,1,7,Mid-Value,Potential Loyalists
78734,141,2,"21,700000000000003",5,1,1,7,Mid-Value,Potential Loyalists
78735,74,5,"328,35",5,1,1,7,Mid-Value,Potential Loyalists
78736,76,6,"320,55",5,1,1,7,Mid-Value,Potential Loyalists
78737,505,3,"286,4",4,1,1,6,Mid-Value,Potential Loyalists
78738,143,6,"181,95",5,1,1,7,Mid-Value,Potential Loyalists
78741,1625,1,"398,0",1,1,1,3,Low-Value,Lost
78743,162,8,"745,05",5,2,2,9,High-Value,Champions
78744,20,1,"227,2",5,1,1,7,Mid-Value,Potential Loyalists
78745,102,8,"349,2",5,2,1,8,High-Value,Potential Loyalists
78748,192,6,"118,1",5,1,1,7,Mid-Value,Potential Loyalists
78750,58,8,"366,05",5,2,1,8,High-Value,Potential Loyalists
78751,865,1,"38,1",3,1,1,5,Low-Value,At Risk Customers
78752,122,4,"77,15",5,1,1,7,Mid-Value,Potential Loyalists
78754,1112,2,"41,800000000000004",2,1,1,4,Low-Value,Can't Lose
78755,294,4,"623,5",5,1,1,7,Mid-Value,Potential Loyalists
78757,1429,1,"54,95",2,1,1,4,Low-Value,Can't Lose
78758,1257,4,"374,1",2,1,1,4,Low-Value,Can't Lose
78759,753,2,"98,1",3,1,1,5,Low-Value,At Risk Customers
78761,1410,1,"35,2",2,1,1,4,Low-Value,Can't Lose
78762,165,1,"16,8",5,1,1,7,Mid-Value,Potential Loyalists
78765,365,11,"708,2",5,2,2,9,High-Value,Champions
78767,1293,1,"37,2",2,1,1,4,Low-Value,Can't Lose
78768,1675,1,"85,4",1,1,1,3,Low-Value,Lost
78769,565,1,"936,3",4,1,2,7,Mid-Value,Potential Loyalists
78770,817,1,"12,3",3,1,1,5,Low-Value,At Risk Customers
78772,26,5,"316,3",5,1,1,7,Mid-Value,Potential Loyalists
78774,812,3,"42,0",3,1,1,5,Low-Value,At Risk Customers
78776,261,2,"126,2",5,1,1,7,Mid-Value,Potential Loyalists
78777,1129,4,"161,5",2,1,1,4,Low-Value,Can't Lose
78779,383,1,"39,4",4,1,1,6,Mid-Value,Potential Loyalists
78780,1407,1,"29,15",2,1,1,4,Low-Value,Can't Lose
78781,7,2,"73,1",5,1,1,7,Mid-Value,Potential Loyalists
78782,358,1,"58,6",5,1,1,7,Mid-Value,Potential Loyalists
78786,493,1,"221,9",4,1,1,6,Mid-Value,Potential Loyalists
78789,1248,2,"530,85",2,1,1,4,Low-Value,Can't Lose
78792,1253,1,"81,3",2,1,1,4,Low-Value,Can't Lose
78794,1172,1,"73,85",2,1,1,4,Low-Value,Can't Lose
78796,932,3,"63,650000000000006",3,1,1,5,Low-Value,At Risk Customers
78798,530,2,"141,3",4,1,1,6,Mid-Value,Potential Loyalists
78799,58,3,"184,3",5,1,1,7,Mid-Value,Potential Loyalists
78800,513,4,"333,65",4,1,1,6,Mid-Value,Potential Loyalists
78801,166,5,"264,4",5,1,1,7,Mid-Value,Potential Loyalists
78802,518,1,"11,5",4,1,1,6,Mid-Value,Potential Loyalists
78803,168,2,"153,9",5,1,1,7,Mid-Value,Potential Loyalists
78804,372,8,"283,65",4,2,1,7,Mid-Value,Potential Loyalists
78805,492,1,"78,5",4,1,1,6,Mid-Value,Potential Loyalists
78806,185,4,"151,35",5,1,1,7,Mid-Value,Potential Loyalists
78807,3,7,"447,95",5,2,1,8,High-Value,Potential Loyalists
78813,39,7,"496,4",5,2,1,8,High-Value,Potential Loyalists
78815,1205,1,"158,0",2,1,1,4,Low-Value,Can't Lose
78816,1363,1,"2,95",2,1,1,4,Low-Value,Can't Lose
78817,59,2,"38,199999999999996",5,1,1,7,Mid-Value,Potential Loyalists
78821,288,5,"172,8",5,1,1,7,Mid-Value,Potential Loyalists
78822,25,4,"244,05",5,1,1,7,Mid-Value,Potential Loyalists
78823,424,3,"319,75",4,1,1,6,Mid-Value,Potential Loyalists
78825,439,6,"415,5",4,1,1,6,Mid-Value,Potential Loyalists
78826,285,5,"441,75",5,1,1,7,Mid-Value,Potential Loyalists
78829,647,2,"53,7",4,1,1,6,Mid-Value,Potential Loyalists
78831,881,1,"98,0",3,1,1,5,Low-Value,At Risk Customers
78832,1286,3,"116,65",2,1,1,4,Low-Value,Can't Lose
78833,473,4,"558,6",4,1,1,6,Mid-Value,Potential Loyalists
78834,98,4,"224,74999999999997",5,1,1,7,Mid-Value,Potential Loyalists
78835,1326,3,"131,65",2,1,1,4,Low-Value,Can't Lose
78837,21,1,"195,7",5,1,1,7,Mid-Value,Potential Loyalists
78838,1173,1,"18,65",2,1,1,4,Low-Value,Can't Lose
78839,1269,2,"184,8",2,1,1,4,Low-Value,Can't Lose
78841,116,5,"415,35",5,1,1,7,Mid-Value,Potential Loyalists
78842,395,4,"240,95",4,1,1,6,Mid-Value,Potential Loyalists
78845,725,1,"28,25",4,1,1,6,Mid-Value,Potential Loyalists
78846,1007,2,"76,65",3,1,1,5,Low-Value,At Risk Customers
78847,841,1,"23,75",3,1,1,5,Low-Value,At Risk Customers
78848,44,3,"27,75",5,1,1,7,Mid-Value,Potential Loyalists
78850,1138,2,"59,25",2,1,1,4,Low-Value,Can't Lose
78851,1104,2,"65,85",2,1,1,4,Low-Value,Can't Lose
78854,227,3,"352,6",5,1,1,7,Mid-Value,Potential Loyalists
78856,1682,1,"22,45",1,1,1,3,Low-Value,Lost
78857,125,2,"104,85",5,1,1,7,Mid-Value,Potential Loyalists
78858,97,2,"263,95000000000005",5,1,1,7,Mid-Value,Potential Loyalists
78859,746,2,"170,0",3,1,1,5,Low-Value,At Risk Customers
78860,755,1,"14,1",3,1,1,5,Low-Value,At Risk Customers
78861,47,4,"230,25",5,1,1,7,Mid-Value,Potential Loyalists
78864,9,16,"812,25",5,3,2,10,High-Value,Champions
78866,785,4,"526,25",3,1,1,5,Low-Value,At Risk Customers
78867,168,5,"923,6999999999999",5,1,2,8,High-Value,Potential Loyalists
78869,53,6,"356,55",5,1,1,7,Mid-Value,Potential Loyalists
78871,1113,1,"25,0",2,1,1,4,Low-Value,Can't Lose
78873,78,3,"155,0",5,1,1,7,Mid-Value,Potential Loyalists
78874,396,3,"112,0",4,1,1,6,Mid-Value,Potential Loyalists
78875,1214,1,"126,1",2,1,1,4,Low-Value,Can't Lose
78876,132,4,"623,05",5,1,1,7,Mid-Value,Potential Loyalists
78877,527,4,"315,79999999999995",4,1,1,6,Mid-Value,Potential Loyalists
78880,581,3,"1067,3999999999999",4,1,2,7,Mid-Value,Potential Loyalists
78882,725,13,"370,95",4,3,1,8,High-Value,Potential Loyalists
78884,1354,1,"40,7",2,1,1,4,Low-Value,Can't Lose
78887,132,5,"162,15",5,1,1,7,Mid-Value,Potential Loyalists
78889,191,3,"428,40000000000003",5,1,1,7,Mid-Value,Potential Loyalists
78890,292,4,"276,65",5,1,1,7,Mid-Value,Potential Loyalists
78891,1819,1,"8,4",1,1,1,3,Low-Value,Lost
78892,847,1,"104,8",3,1,1,5,Low-Value,At Risk Customers
78894,184,4,"522,75",5,1,1,7,Mid-Value,Potential Loyalists
78895,1161,1,"0,7",2,1,1,4,Low-Value,Can't Lose
78896,1404,1,"11,95",2,1,1,4,Low-Value,Can't Lose
78898,367,2,"310,95",4,1,1,6,Mid-Value,Potential Loyalists
78899,1789,1,"0,75",1,1,1,3,Low-Value,Lost
78902,342,5,"225,1",5,1,1,7,Mid-Value,Potential Loyalists
78911,1530,1,"115,6",1,1,1,3,Low-Value,Lost
78912,850,4,"162,45",3,1,1,5,Low-Value,At Risk Customers
78913,21,7,"234,15",5,2,1,8,High-Value,Potential Loyalists
78915,1462,2,"212,3",1,1,1,3,Low-Value,Lost
78916,419,2,"126,14999999999999",4,1,1,6,Mid-Value,Potential Loyalists
78917,1683,4,"189,05",1,1,1,3,Low-Value,Lost
78918,221,7,"303,34999999999997",5,2,1,8,High-Value,Potential Loyalists
78919,1004,2,"41,45",3,1,1,5,Low-Value,At Risk Customers
78921,1272,2,"195,3",2,1,1,4,Low-Value,Can't Lose
78922,24,5,"503,85",5,1,1,7,Mid-Value,Potential Loyalists
78923,15,6,"101,0",5,1,1,7,Mid-Value,Potential Loyalists
78924,1353,1,"35,4",2,1,1,4,Low-Value,Can't Lose
78925,1647,1,"24,4",1,1,1,3,Low-Value,Lost
78926,31,3,"94,35",5,1,1,7,Mid-Value,Potential Loyalists
78928,1452,1,"79,0",2,1,1,4,Low-Value,Can't Lose
78929,8,5,"258,45",5,1,1,7,Mid-Value,Potential Loyalists
78930,247,3,"478,8",5,1,1,7,Mid-Value,Potential Loyalists
78931,132,8,"462,35",5,2,1,8,High-Value,Potential Loyalists
78932,202,10,"564,85",5,2,1,8,High-Value,Potential Loyalists
78934,691,1,"149,0",4,1,1,6,Mid-Value,Potential Loyalists
78935,1289,3,"119,4",2,1,1,4,Low-Value,Can't Lose
78936,149,8,"717,3",5,2,2,9,High-Value,Champions
78937,29,7,"642,7",5,2,1,8,High-Value,Potential Loyalists
78939,80,6,"684,0",5,1,2,8,High-Value,Potential Loyalists
78942,1707,1,"15,4",1,1,1,3,Low-Value,Lost
78943,84,10,"499,15000000000003",5,2,1,8,High-Value,Potential Loyalists
78944,1151,2,"85,5",2,1,1,4,Low-Value,Can't Lose
78945,10,6,"522,65",5,1,1,7,Mid-Value,Potential Loyalists
78949,1475,2,"64,9",1,1,1,3,Low-Value,Lost
78951,809,2,"151,35000000000002",3,1,1,5,Low-Value,At Risk Customers
78954,356,2,"21,2",5,1,1,7,Mid-Value,Potential Loyalists
78955,868,3,"161,5",3,1,1,5,Low-Value,At Risk Customers
78956,612,2,"41,2",4,1,1,6,Mid-Value,Potential Loyalists
78957,18,1,"26,549999999999997",5,1,1,7,Mid-Value,Potential Loyalists
78958,31,4,"64,89999999999999",5,1,1,7,Mid-Value,Potential Loyalists
78960,73,2,"141,6",5,1,1,7,Mid-Value,Potential Loyalists
78961,68,2,"136,0",5,1,1,7,Mid-Value,Potential Loyalists
